user_id,created_at,company_id,language,activated_at,state
16002.00,16-07-14 15:05,830,english,16-07-14 15:07,active
16003.00,16-07-14 14:40,316,japanese,,pending
16004.00,16-07-14 19:49,96,english,,pending
16005.00,16-07-14 13:24,7656,english,16-07-14 13:25,active
16006.00,16-07-14 12:45,1937,french,,pending
16007.00,16-07-14 5:16,19,german,16-07-14 5:17,active
16008.00,16-07-14 12:50,73,arabic,,pending
16009.00,16-07-14 19:36,2,english,16-07-14 19:37,active
16010.00,16-07-14 18:45,10486,spanish,16-07-14 18:46,active
16011.00,16-07-14 23:53,6885,japanese,,pending
16012.00,16-07-14 14:52,8739,english,16-07-14 14:54,active
16013.00,16-07-14 13:32,34,french,,pending
16014.00,16-07-14 15:21,9541,arabic,16-07-14 15:22,active
16015.00,16-07-14 10:00,2602,english,,pending
16016.00,16-07-14 9:28,71,english,16-07-14 9:29,active
16017.00,16-07-14 16:20,3,english,,pending
16018.00,16-07-14 14:08,3,japanese,,pending
16019.00,16-07-14 8:34,3195,russian,,pending
16020.00,16-07-14 16:48,6702,english,16-07-14 16:49,active
16021.00,16-07-14 3:02,11787,english,,pending
16022.00,16-07-14 18:57,3157,english,16-07-14 18:59,active
16023.00,16-07-14 10:52,127,english,,pending
16024.00,16-07-14 11:08,17,english,,pending
16025.00,16-07-14 17:02,8487,english,16-07-14 17:03,active
16026.00,16-07-14 13:43,2187,japanese,16-07-14 13:44,active
16027.00,16-07-14 1:32,10362,english,,pending
16028.00,16-07-14 18:18,7,japanese,16-07-14 18:20,active
16029.00,16-07-14 9:14,5,english,,pending
16030.00,16-07-14 15:40,10877,english,16-07-14 15:42,active
16031.00,16-07-14 10:05,3424,portugese,,pending
16032.00,16-07-14 14:38,6006,spanish,16-07-14 14:39,active
16033.00,16-07-14 9:57,1756,english,,pending
16034.00,16-07-14 6:09,2,arabic,,pending
16035.00,16-07-14 17:03,8277,english,16-07-14 17:04,active
16036.00,16-07-14 4:34,6624,english,,pending
16037.00,16-07-14 13:09,2237,english,16-07-14 13:11,active
16038.00,16-07-14 16:42,7979,indian,,pending
16039.00,16-07-14 14:32,1,russian,16-07-14 14:34,active
16040.00,16-07-14 8:10,13110,italian,,pending
16041.00,16-07-14 2:20,5961,english,16-07-14 2:22,active
16042.00,16-07-14 12:42,10498,chinese,16-07-14 12:43,active
16043.00,16-07-14 14:23,10176,japanese,16-07-14 14:24,active
16044.00,16-07-14 16:20,3397,english,16-07-14 16:21,active
16045.00,16-07-14 13:04,10,spanish,16-07-14 13:06,active
16046.00,16-07-14 19:05,4251,french,,pending
16047.00,16-07-14 15:42,47,russian,,pending
16048.00,16-07-14 2:01,6,french,16-07-14 2:03,active
16049.00,16-07-14 17:30,468,english,16-07-14 17:31,active
16050.00,16-07-14 12:35,4578,german,,pending
16051.00,16-07-14 5:25,15,english,16-07-14 5:26,active
16052.00,16-07-14 17:05,1,japanese,16-07-14 17:06,active
16053.00,16-07-14 19:56,3338,italian,16-07-14 19:57,active
16054.00,16-07-14 13:50,3,chinese,16-07-14 13:52,active
16055.00,16-07-14 13:50,10881,english,16-07-14 13:51,active
16056.00,16-07-14 8:44,3145,arabic,,pending
16057.00,16-07-14 11:57,306,chinese,,pending
16058.00,16-07-14 13:22,3093,english,,pending
16059.00,16-07-14 17:41,6292,chinese,16-07-14 17:42,active
16060.00,16-07-14 19:09,8985,english,16-07-14 19:10,active
16061.00,16-07-14 10:00,2435,english,,pending
16062.00,16-07-14 8:04,2,english,16-07-14 8:05,active
16063.00,16-07-14 13:25,1159,german,16-07-14 13:26,active
16064.00,16-07-14 10:05,2822,japanese,16-07-14 10:06,active
16065.00,16-07-14 23:55,10944,spanish,16-07-14 23:56,active
16066.00,16-07-14 6:16,8520,english,,pending
16067.00,16-07-14 19:37,3,spanish,,pending
16068.00,16-07-14 18:04,126,english,16-07-14 18:06,active
16069.00,16-07-14 12:48,12354,indian,16-07-14 12:49,active
16070.00,16-07-14 17:19,10163,english,16-07-14 17:20,active
16071.00,16-07-14 10:10,3634,german,16-07-14 10:12,active
16072.00,16-07-14 7:36,6637,german,,pending
16073.00,16-07-14 8:43,10418,english,,pending
16074.00,16-07-14 9:26,3783,english,16-07-14 9:28,active
16075.00,16-07-14 14:29,8076,english,,pending
16076.00,16-07-14 17:06,12312,english,16-07-14 17:08,active
16077.00,16-07-14 18:00,314,english,16-07-14 18:02,active
16078.00,16-07-14 8:48,7418,japanese,,pending
16079.00,16-07-14 9:51,1,spanish,,pending
16080.00,16-07-14 7:06,4295,french,16-07-14 7:07,active
16081.00,16-07-14 14:49,12297,french,,pending
16082.00,16-07-14 16:50,40,english,16-07-14 16:51,active
16083.00,16-07-14 21:16,5283,english,16-07-14 21:17,active
16084.00,16-07-14 8:19,2,english,,pending
16085.00,16-07-14 17:51,6,korean,16-07-14 17:53,active
16086.00,16-07-14 17:43,2022,spanish,,pending
16087.00,16-07-14 6:31,3035,english,16-07-14 6:32,active
16088.00,16-07-14 8:25,3359,english,16-07-14 8:27,active
16089.00,16-07-14 19:59,7,chinese,16-07-14 20:01,active
16090.00,16-07-14 15:23,3223,english,,pending
16091.00,16-07-14 14:30,5968,english,,pending
16092.00,16-07-14 9:26,11433,spanish,16-07-14 9:27,active
16093.00,17-07-14 5:51,39,japanese,17-07-14 5:52,active
16094.00,17-07-14 14:49,1986,english,17-07-14 14:51,active
16095.00,17-07-14 8:27,12619,english,17-07-14 8:29,active
16096.00,17-07-14 15:56,33,english,,pending
16097.00,17-07-14 17:48,8870,english,,pending
16098.00,17-07-14 16:08,2457,japanese,,pending
16099.00,17-07-14 15:14,183,russian,,pending
16100.00,17-07-14 10:52,12416,english,,pending
16101.00,17-07-14 7:04,13078,english,,pending
16102.00,17-07-14 15:10,10636,english,17-07-14 15:12,active
16103.00,17-07-14 16:28,1112,arabic,17-07-14 16:30,active
16104.00,17-07-14 11:45,12378,german,17-07-14 11:46,active
16105.00,17-07-14 9:41,5830,spanish,,pending
16106.00,17-07-14 7:34,2753,english,17-07-14 7:35,active
16107.00,17-07-14 6:01,10704,english,,pending
16108.00,17-07-14 16:53,7080,french,,pending
16109.00,17-07-14 14:54,754,english,,pending
16110.00,17-07-14 12:24,6,chinese,17-07-14 12:25,active
16111.00,17-07-14 11:50,42,french,,pending
16112.00,17-07-14 15:52,7420,japanese,,pending
16113.00,17-07-14 5:59,4560,english,17-07-14 6:00,active
16114.00,17-07-14 21:50,8146,english,,pending
16115.00,17-07-14 17:38,7,spanish,,pending
16116.00,17-07-14 16:00,11369,english,,pending
16117.00,17-07-14 12:08,6751,english,,pending
16118.00,17-07-14 10:39,8962,arabic,17-07-14 10:41,active
16119.00,17-07-14 16:07,440,spanish,17-07-14 16:08,active
16120.00,17-07-14 15:12,11560,portugese,17-07-14 15:13,active
16121.00,17-07-14 15:35,12843,english,,pending
16122.00,17-07-14 16:43,1,indian,17-07-14 16:44,active
16123.00,17-07-14 12:55,7634,spanish,,pending
16124.00,17-07-14 18:06,2646,chinese,,pending
16125.00,17-07-14 19:57,12855,english,17-07-14 19:58,active
16126.00,17-07-14 17:50,4800,spanish,,pending
16127.00,17-07-14 3:35,1,chinese,17-07-14 3:36,active
16128.00,17-07-14 17:34,6,english,17-07-14 17:36,active
16129.00,17-07-14 9:13,5362,english,,pending
16130.00,17-07-14 19:56,22,german,,pending
16131.00,17-07-14 15:27,2,spanish,,pending
16132.00,17-07-14 8:17,4,spanish,17-07-14 8:18,active
16133.00,17-07-14 14:45,61,english,17-07-14 14:46,active
16134.00,17-07-14 11:42,6501,spanish,,pending
16135.00,17-07-14 13:10,24,english,,pending
16136.00,17-07-14 8:35,9793,spanish,17-07-14 8:37,active
16137.00,17-07-14 11:14,5557,japanese,17-07-14 11:16,active
16138.00,17-07-14 8:08,7245,english,17-07-14 8:10,active
16139.00,17-07-14 0:05,97,english,,pending
16140.00,17-07-14 13:53,5126,english,17-07-14 13:54,active
16141.00,17-07-14 15:08,1588,spanish,,pending
16142.00,17-07-14 13:05,2487,english,,pending
16143.00,17-07-14 10:47,4873,spanish,17-07-14 10:48,active
16144.00,17-07-14 19:52,3862,english,,pending
16145.00,17-07-14 23:13,10817,english,17-07-14 23:14,active
16146.00,17-07-14 12:56,5087,indian,17-07-14 12:57,active
16147.00,17-07-14 16:10,2585,english,17-07-14 16:11,active
16148.00,17-07-14 18:43,9741,english,,pending
16149.00,17-07-14 17:07,6321,japanese,,pending
16150.00,17-07-14 9:37,38,english,,pending
16151.00,17-07-14 8:10,37,english,,pending
16152.00,17-07-14 12:27,9782,korean,,pending
16153.00,17-07-14 13:12,11,chinese,17-07-14 13:14,active
16154.00,17-07-14 18:52,11590,french,,pending
16155.00,17-07-14 11:33,11567,french,,pending
16156.00,17-07-14 8:29,69,arabic,,pending
16157.00,18-07-14 19:11,10894,english,18-07-14 19:12,active
16158.00,18-07-14 11:07,2453,french,,pending
16159.00,18-07-14 3:54,8,english,18-07-14 3:56,active
16160.00,18-07-14 17:42,11549,german,18-07-14 17:44,active
16161.00,18-07-14 6:25,3515,japanese,,pending
16162.00,18-07-14 10:27,3620,english,,pending
16163.00,18-07-14 10:33,3,english,,pending
16164.00,18-07-14 15:15,12184,english,,pending
16165.00,18-07-14 10:49,9764,arabic,18-07-14 10:51,active
16166.00,18-07-14 13:16,2799,english,,pending
16167.00,18-07-14 8:07,10229,english,18-07-14 8:08,active
16168.00,18-07-14 7:05,198,chinese,18-07-14 7:07,active
16169.00,18-07-14 10:45,639,english,18-07-14 10:47,active
16170.00,18-07-14 16:12,1322,russian,,pending
16171.00,18-07-14 17:19,4,english,18-07-14 17:21,active
16172.00,18-07-14 15:53,7959,french,18-07-14 15:55,active
16173.00,18-07-14 12:43,9295,french,,pending
16174.00,18-07-14 20:55,1,korean,18-07-14 20:56,active
16175.00,18-07-14 14:59,11812,english,,pending
16176.00,18-07-14 14:02,100,english,18-07-14 14:03,active
16177.00,18-07-14 11:35,8203,german,18-07-14 11:37,active
16178.00,18-07-14 16:45,5598,english,18-07-14 16:46,active
16179.00,18-07-14 12:37,6437,italian,,pending
16180.00,18-07-14 17:46,3193,chinese,18-07-14 17:47,active
16181.00,18-07-14 8:48,9082,spanish,,pending
16182.00,18-07-14 2:17,10041,english,18-07-14 2:18,active
16183.00,18-07-14 17:20,6558,english,18-07-14 17:22,active
16184.00,18-07-14 10:13,8796,english,,pending
16185.00,18-07-14 14:25,150,italian,18-07-14 14:26,active
16186.00,18-07-14 14:47,1405,english,18-07-14 14:48,active
16187.00,18-07-14 19:17,2817,english,18-07-14 19:18,active
16188.00,18-07-14 20:40,12431,indian,,pending
16189.00,18-07-14 10:02,7316,english,18-07-14 10:03,active
16190.00,18-07-14 17:22,8579,portugese,,pending
16191.00,18-07-14 8:36,727,english,18-07-14 8:37,active
16192.00,18-07-14 14:47,9487,english,,pending
16193.00,18-07-14 8:03,1,english,,pending
16194.00,18-07-14 11:02,8,french,18-07-14 11:03,active
16195.00,18-07-14 10:56,5,chinese,18-07-14 10:58,active
16196.00,18-07-14 20:06,282,english,,pending
16197.00,18-07-14 17:37,259,indian,18-07-14 17:39,active
16198.00,18-07-14 9:29,3410,english,,pending
16199.00,18-07-14 9:46,2178,german,,pending
16200.00,18-07-14 7:45,124,english,18-07-14 7:46,active
16201.00,18-07-14 13:37,12960,spanish,,pending
16202.00,18-07-14 5:39,6981,english,18-07-14 5:41,active
16203.00,18-07-14 11:12,4832,arabic,18-07-14 11:14,active
16204.00,18-07-14 9:07,10,english,18-07-14 9:08,active
16205.00,18-07-14 12:17,8142,indian,18-07-14 12:18,active
16206.00,18-07-14 17:52,7694,english,18-07-14 17:54,active
16207.00,18-07-14 4:26,400,english,,pending
16208.00,18-07-14 17:48,11405,english,,pending
16209.00,18-07-14 13:08,11495,english,,pending
16210.00,18-07-14 16:05,50,english,18-07-14 16:07,active
16211.00,18-07-14 15:08,8262,english,,pending
16212.00,18-07-14 11:26,1833,german,18-07-14 11:27,active
16213.00,18-07-14 9:36,20,english,18-07-14 9:37,active
16214.00,18-07-14 13:25,8799,english,,pending
16215.00,18-07-14 7:01,5,english,,pending
16216.00,18-07-14 15:37,4879,english,18-07-14 15:38,active
16217.00,18-07-14 18:27,6,japanese,,pending
16218.00,18-07-14 6:48,4366,german,18-07-14 6:49,active
16219.00,18-07-14 14:05,12629,english,18-07-14 14:07,active
16220.00,18-07-14 18:27,40,english,18-07-14 18:29,active
16221.00,18-07-14 14:16,8089,english,,pending
16222.00,18-07-14 16:38,8492,english,18-07-14 16:39,active
16223.00,18-07-14 7:09,9406,english,,pending
16224.00,18-07-14 11:54,5711,spanish,,pending
16225.00,18-07-14 19:21,12922,english,,pending
16226.00,18-07-14 3:31,5,japanese,18-07-14 3:32,active
16227.00,18-07-14 19:47,48,english,,pending
16228.00,18-07-14 14:15,535,english,18-07-14 14:17,active
16229.00,19-07-14 16:02,1,arabic,,pending
16230.00,19-07-14 15:45,3567,japanese,19-07-14 15:46,active
16231.00,19-07-14 17:12,100,english,,pending
16232.00,19-07-14 4:28,10353,japanese,,pending
16233.00,19-07-14 15:27,11766,french,19-07-14 15:28,active
16234.00,19-07-14 17:11,1155,english,,pending
16235.00,19-07-14 12:19,1284,portugese,,pending
16236.00,19-07-14 14:57,15,english,19-07-14 14:59,active
16237.00,19-07-14 12:14,6,french,,pending
16238.00,19-07-14 18:06,5716,english,,pending
16239.00,19-07-14 19:00,7817,english,,pending
16240.00,19-07-14 14:27,2044,english,19-07-14 14:29,active
16241.00,19-07-14 15:45,496,english,19-07-14 15:47,active
16242.00,19-07-14 15:43,4085,portugese,19-07-14 15:44,active
16243.00,19-07-14 15:12,8792,japanese,,pending
16244.00,19-07-14 10:05,9752,german,19-07-14 10:06,active
16245.00,19-07-14 17:47,4877,english,,pending
16246.00,19-07-14 23:38,4,english,,pending
16247.00,19-07-14 18:55,6,english,19-07-14 18:56,active
16248.00,19-07-14 11:51,3,english,,pending
16249.00,19-07-14 21:47,906,french,,pending
16250.00,19-07-14 5:25,177,english,19-07-14 5:26,active
16251.00,20-07-14 18:54,12798,italian,,pending
16252.00,20-07-14 18:50,138,italian,,pending
16253.00,20-07-14 13:25,146,english,20-07-14 13:27,active
16254.00,20-07-14 11:35,4484,chinese,20-07-14 11:37,active
16255.00,20-07-14 16:25,56,spanish,20-07-14 16:27,active
16256.00,20-07-14 19:27,6776,english,,pending
16257.00,20-07-14 23:58,2,spanish,,pending
16258.00,20-07-14 11:30,11561,japanese,,pending
16259.00,20-07-14 12:25,14,english,20-07-14 12:26,active
16260.00,20-07-14 14:50,110,english,,pending
16261.00,20-07-14 9:23,3920,english,20-07-14 9:24,active
16262.00,20-07-14 11:11,5664,arabic,20-07-14 11:13,active
16263.00,20-07-14 11:32,12434,english,,pending
16264.00,20-07-14 15:59,541,english,20-07-14 16:01,active
16265.00,20-07-14 13:16,11348,english,20-07-14 13:18,active
16266.00,20-07-14 14:17,13155,english,,pending
16267.00,20-07-14 6:01,1,english,,pending
16268.00,20-07-14 17:34,1,english,20-07-14 17:36,active
16269.00,20-07-14 5:37,4046,english,,pending
16270.00,20-07-14 15:47,2,english,,pending
16271.00,21-07-14 11:53,1470,indian,,pending
16272.00,21-07-14 21:45,534,spanish,,pending
16273.00,21-07-14 10:18,12238,english,21-07-14 10:20,active
16274.00,21-07-14 16:29,1902,english,21-07-14 16:30,active
16275.00,21-07-14 20:57,9910,english,,pending
16276.00,21-07-14 13:55,7603,spanish,21-07-14 13:57,active
16277.00,21-07-14 17:22,11522,english,21-07-14 17:23,active
16278.00,21-07-14 11:29,2485,spanish,,pending
16279.00,21-07-14 10:33,2691,indian,21-07-14 10:35,active
16280.00,21-07-14 14:44,987,english,,pending
16281.00,21-07-14 18:51,5370,italian,,pending
16282.00,21-07-14 7:42,8641,english,21-07-14 7:44,active
16283.00,21-07-14 14:38,2,english,,pending
16284.00,21-07-14 15:28,7621,arabic,,pending
16285.00,21-07-14 10:19,9503,spanish,,pending
16286.00,21-07-14 18:54,7391,english,,pending
16287.00,21-07-14 13:11,282,spanish,,pending
16288.00,21-07-14 18:59,6984,arabic,,pending
16289.00,21-07-14 21:59,9026,english,21-07-14 22:00,active
16290.00,21-07-14 3:38,266,english,,pending
16291.00,21-07-14 15:28,11427,german,21-07-14 15:30,active
16292.00,21-07-14 14:29,1,english,21-07-14 14:31,active
16293.00,21-07-14 9:01,2064,english,21-07-14 9:03,active
16294.00,21-07-14 15:21,682,english,,pending
16295.00,21-07-14 22:28,5835,spanish,21-07-14 22:29,active
16296.00,21-07-14 14:59,12977,english,,pending
16297.00,21-07-14 4:42,2909,spanish,,pending
16298.00,21-07-14 10:47,6122,spanish,,pending
16299.00,21-07-14 4:26,3699,spanish,,pending
16300.00,21-07-14 1:51,6131,english,21-07-14 1:52,active
16301.00,21-07-14 12:06,8826,spanish,21-07-14 12:08,active
16302.00,21-07-14 10:52,9074,english,21-07-14 10:53,active
16303.00,21-07-14 2:41,53,german,21-07-14 2:43,active
16304.00,21-07-14 1:52,172,arabic,21-07-14 1:53,active
16305.00,21-07-14 8:45,44,english,,pending
16306.00,21-07-14 10:55,6207,indian,21-07-14 10:56,active
16307.00,21-07-14 12:11,2446,english,,pending
16308.00,21-07-14 0:57,10173,portugese,,pending
16309.00,21-07-14 16:58,977,indian,,pending
16310.00,21-07-14 17:05,7052,english,21-07-14 17:07,active
16311.00,21-07-14 15:17,12084,german,,pending
16312.00,21-07-14 18:44,4232,japanese,21-07-14 18:46,active
16313.00,21-07-14 10:04,8741,english,,pending
16314.00,21-07-14 12:31,13066,english,21-07-14 12:33,active
16315.00,21-07-14 18:48,46,french,,pending
16316.00,21-07-14 9:13,8589,english,,pending
16317.00,21-07-14 18:18,4968,english,21-07-14 18:20,active
16318.00,21-07-14 11:19,10659,english,21-07-14 11:20,active
16319.00,21-07-14 10:01,5352,english,21-07-14 10:02,active
16320.00,21-07-14 22:48,4966,indian,,pending
16321.00,21-07-14 7:42,1,portugese,,pending
16322.00,21-07-14 8:13,66,portugese,,pending
16323.00,21-07-14 15:58,7335,english,21-07-14 16:00,active
16324.00,21-07-14 11:21,11969,english,,pending
16325.00,21-07-14 17:04,10153,english,21-07-14 17:06,active
16326.00,21-07-14 9:37,134,chinese,,pending
16327.00,21-07-14 17:14,4969,english,,pending
16328.00,21-07-14 18:53,10514,english,,pending
16329.00,21-07-14 10:30,12963,spanish,,pending
16330.00,21-07-14 15:03,3231,english,21-07-14 15:05,active
16331.00,21-07-14 8:58,728,spanish,21-07-14 9:00,active
16332.00,21-07-14 12:40,4440,english,21-07-14 12:42,active
16333.00,21-07-14 16:11,8852,italian,21-07-14 16:13,active
16334.00,21-07-14 15:04,1,japanese,21-07-14 15:05,active
16335.00,21-07-14 15:10,70,english,21-07-14 15:11,active
16336.00,21-07-14 22:57,4606,portugese,21-07-14 22:58,active
16337.00,21-07-14 12:34,12603,japanese,21-07-14 12:36,active
16338.00,21-07-14 14:26,3579,spanish,,pending
16339.00,21-07-14 9:35,2550,french,21-07-14 9:37,active
16340.00,21-07-14 19:28,564,english,21-07-14 19:29,active
16341.00,21-07-14 7:58,8,english,,pending
16342.00,21-07-14 14:45,11211,chinese,,pending
16343.00,21-07-14 12:25,146,english,,pending
16344.00,21-07-14 9:53,8405,english,,pending
16345.00,21-07-14 10:57,4826,english,,pending
16346.00,21-07-14 18:22,11393,french,21-07-14 18:23,active
16347.00,21-07-14 21:11,144,french,21-07-14 21:12,active
16348.00,22-07-14 9:52,27,indian,22-07-14 9:54,active
16349.00,22-07-14 5:54,913,italian,22-07-14 5:56,active
16350.00,22-07-14 8:53,746,english,,pending
16351.00,22-07-14 22:26,37,english,,pending
16352.00,22-07-14 11:49,1148,japanese,22-07-14 11:50,active
16353.00,22-07-14 15:52,4893,english,22-07-14 15:54,active
16354.00,22-07-14 12:14,3043,english,,pending
16355.00,22-07-14 11:18,7047,english,,pending
16356.00,22-07-14 1:10,2,arabic,22-07-14 1:12,active
16357.00,22-07-14 16:50,13137,english,,pending
16358.00,22-07-14 13:39,10642,english,,pending
16359.00,22-07-14 9:23,1218,english,,pending
16360.00,22-07-14 9:57,3,english,,pending
16361.00,22-07-14 15:31,1,english,22-07-14 15:33,active
16362.00,22-07-14 11:18,11,english,22-07-14 11:19,active
16363.00,22-07-14 9:19,1122,english,,pending
16364.00,22-07-14 9:27,10398,english,22-07-14 9:28,active
16365.00,22-07-14 22:01,534,german,,pending
16366.00,22-07-14 17:10,9255,italian,,pending
16367.00,22-07-14 11:59,7039,spanish,,pending
16368.00,22-07-14 2:48,8390,english,22-07-14 2:49,active
16369.00,22-07-14 13:20,1202,english,22-07-14 13:21,active
16370.00,22-07-14 8:36,8778,japanese,,pending
16371.00,22-07-14 16:53,5001,english,22-07-14 16:55,active
16372.00,22-07-14 13:58,256,japanese,,pending
16373.00,22-07-14 9:03,4880,english,22-07-14 9:04,active
16374.00,22-07-14 9:44,9595,french,22-07-14 9:45,active
16375.00,22-07-14 10:33,1,arabic,,pending
16376.00,22-07-14 0:48,3159,english,,pending
16377.00,22-07-14 10:21,1606,english,22-07-14 10:23,active
16378.00,22-07-14 12:33,3003,french,22-07-14 12:35,active
16379.00,22-07-14 19:47,12694,english,,pending
16380.00,22-07-14 18:27,11868,german,,pending
16381.00,22-07-14 9:04,54,french,22-07-14 9:05,active
16382.00,22-07-14 0:06,9205,arabic,,pending
16383.00,22-07-14 10:54,1,japanese,22-07-14 10:56,active
16384.00,22-07-14 17:24,18,english,22-07-14 17:26,active
16385.00,22-07-14 18:58,3,arabic,,pending
16386.00,22-07-14 17:04,1761,spanish,,pending
16387.00,22-07-14 18:00,3625,german,,pending
16388.00,22-07-14 14:41,4415,english,22-07-14 14:42,active
16389.00,22-07-14 11:11,24,indian,22-07-14 11:13,active
16390.00,22-07-14 11:04,4426,indian,22-07-14 11:06,active
16391.00,22-07-14 7:29,1,french,,pending
16392.00,22-07-14 14:55,11700,japanese,22-07-14 14:57,active
16393.00,22-07-14 14:47,23,english,,pending
16394.00,22-07-14 19:51,9532,english,,pending
16395.00,22-07-14 16:33,4846,spanish,,pending
16396.00,22-07-14 10:39,13173,spanish,22-07-14 10:40,active
16397.00,22-07-14 0:33,1141,english,22-07-14 0:35,active
16398.00,22-07-14 12:54,11712,english,22-07-14 12:56,active
16399.00,22-07-14 12:17,10597,russian,,pending
16400.00,22-07-14 14:49,10465,korean,,pending
16401.00,22-07-14 10:32,61,spanish,22-07-14 10:34,active
16402.00,22-07-14 21:38,323,english,,pending
16403.00,22-07-14 14:28,26,english,22-07-14 14:30,active
16404.00,22-07-14 14:58,4439,french,22-07-14 14:59,active
16405.00,22-07-14 15:45,693,english,22-07-14 15:46,active
16406.00,22-07-14 23:45,8,japanese,22-07-14 23:46,active
16407.00,22-07-14 13:41,5593,italian,22-07-14 13:42,active
16408.00,22-07-14 9:43,5,french,22-07-14 9:44,active
16409.00,22-07-14 20:34,6,french,22-07-14 20:35,active
16410.00,22-07-14 17:01,498,japanese,,pending
16411.00,22-07-14 0:46,1,italian,,pending
16412.00,22-07-14 17:34,5233,english,,pending
16413.00,22-07-14 17:41,10225,english,,pending
16414.00,22-07-14 12:10,2,german,22-07-14 12:12,active
16415.00,22-07-14 3:32,6833,german,,pending
16416.00,22-07-14 13:07,9747,indian,,pending
16417.00,22-07-14 21:30,12130,english,,pending
16418.00,22-07-14 8:20,4126,french,22-07-14 8:21,active
16419.00,22-07-14 1:24,4004,english,,pending
16420.00,22-07-14 10:16,8,japanese,22-07-14 10:17,active
16421.00,22-07-14 4:24,9,english,22-07-14 4:25,active
16422.00,22-07-14 5:33,876,english,,pending
16423.00,22-07-14 9:38,373,french,,pending
16424.00,22-07-14 18:03,8,arabic,22-07-14 18:04,active
16425.00,22-07-14 12:04,12987,english,,pending
16426.00,22-07-14 11:44,1262,english,,pending
16427.00,23-07-14 8:42,9713,english,,pending
16428.00,23-07-14 14:04,4670,chinese,23-07-14 14:06,active
16429.00,23-07-14 9:59,5,arabic,23-07-14 10:00,active
16430.00,23-07-14 8:19,10347,chinese,23-07-14 8:20,active
16431.00,23-07-14 8:14,1539,english,23-07-14 8:16,active
16432.00,23-07-14 13:48,17,english,,pending
16433.00,23-07-14 10:25,7988,english,23-07-14 10:27,active
16434.00,23-07-14 8:30,7222,french,,pending
16435.00,23-07-14 10:15,9607,english,23-07-14 10:16,active
16436.00,23-07-14 8:41,2303,japanese,23-07-14 8:43,active
16437.00,23-07-14 18:24,3,spanish,,pending
16438.00,23-07-14 15:41,1,english,,pending
16439.00,23-07-14 6:32,11355,french,,pending
16440.00,23-07-14 18:14,8274,english,23-07-14 18:15,active
16441.00,23-07-14 11:30,9197,english,,pending
16442.00,23-07-14 15:02,7606,english,,pending
16443.00,23-07-14 5:38,4081,english,,pending
16444.00,23-07-14 17:03,12721,english,23-07-14 17:04,active
16445.00,23-07-14 10:13,1009,english,23-07-14 10:14,active
16446.00,23-07-14 15:25,4712,german,23-07-14 15:26,active
16447.00,23-07-14 5:26,11302,english,23-07-14 5:28,active
16448.00,23-07-14 17:06,1,english,23-07-14 17:08,active
16449.00,23-07-14 10:53,6080,english,,pending
16450.00,23-07-14 11:16,1,english,,pending
16451.00,23-07-14 10:31,2584,english,,pending
16452.00,23-07-14 17:56,4976,english,23-07-14 17:57,active
16453.00,23-07-14 16:35,5626,arabic,23-07-14 16:37,active
16454.00,23-07-14 6:52,12573,english,23-07-14 6:53,active
16455.00,23-07-14 12:04,3511,english,23-07-14 12:06,active
16456.00,23-07-14 15:33,3,english,,pending
16457.00,23-07-14 18:32,4132,english,23-07-14 18:34,active
16458.00,23-07-14 7:39,11768,english,,pending
16459.00,23-07-14 15:40,3364,english,23-07-14 15:41,active
16460.00,23-07-14 11:39,8986,japanese,23-07-14 11:40,active
16461.00,23-07-14 16:17,764,english,23-07-14 16:19,active
16462.00,23-07-14 11:28,6,english,23-07-14 11:29,active
16463.00,23-07-14 14:25,1041,portugese,,pending
16464.00,23-07-14 18:35,10371,italian,,pending
16465.00,23-07-14 18:54,10721,english,,pending
16466.00,23-07-14 12:51,9,english,,pending
16467.00,23-07-14 19:00,12330,english,23-07-14 19:02,active
16468.00,23-07-14 12:53,4465,english,,pending
16469.00,23-07-14 18:23,397,english,,pending
16470.00,23-07-14 12:15,7856,english,,pending
16471.00,23-07-14 12:18,4154,english,23-07-14 12:20,active
16472.00,23-07-14 17:38,10436,spanish,23-07-14 17:40,active
16473.00,23-07-14 18:41,86,english,,pending
16474.00,23-07-14 19:09,5391,japanese,23-07-14 19:10,active
16475.00,23-07-14 14:06,10159,english,23-07-14 14:08,active
16476.00,23-07-14 10:21,4,japanese,,pending
16477.00,23-07-14 15:20,3107,german,23-07-14 15:21,active
16478.00,23-07-14 14:50,8084,english,23-07-14 14:51,active
16479.00,23-07-14 9:45,1,spanish,,pending
16480.00,23-07-14 21:35,12868,indian,,pending
16481.00,23-07-14 18:13,7494,english,,pending
16482.00,23-07-14 19:59,6517,arabic,23-07-14 20:00,active
16483.00,23-07-14 10:41,1643,english,,pending
16484.00,23-07-14 16:08,4530,italian,,pending
16485.00,23-07-14 17:55,13,german,,pending
16486.00,23-07-14 14:21,9,english,23-07-14 14:22,active
16487.00,23-07-14 11:47,1043,english,,pending
16488.00,23-07-14 15:41,5,portugese,23-07-14 15:42,active
16489.00,23-07-14 11:11,1138,italian,,pending
16490.00,23-07-14 13:34,12481,english,23-07-14 13:36,active
16491.00,23-07-14 23:31,138,spanish,,pending
16492.00,23-07-14 10:12,2,arabic,23-07-14 10:13,active
16493.00,23-07-14 10:25,5,german,,pending
16494.00,23-07-14 10:17,1232,portugese,23-07-14 10:19,active
16495.00,23-07-14 13:15,10166,english,23-07-14 13:16,active
